date,airport_code,flights_count
2019-08-07,HND,340
2019-08-07,KIX,149
2019-08-07,FUK,101
2019-08-07,CTS,31
2019-08-08,NRT,398
2019-08-08,HND,310
2019-08-08,KIX,168
2019-08-08,FUK,92
2019-08-08,CTS,33
2019-08-09,NRT,370
2019-08-09,HND,316
2019-08-09,KIX,157
2019-08-09,FUK,105
2019-08-09,CTS,36
2019-08-10,NRT,402
2019-08-10,HND,344
2019-08-10,KIX,163
2019-08-10,FUK,101
2019-08-10,CTS,36
2019-08-11,NRT,384
2019-08-11,HND,352
2019-08-11,KIX,181
2019-08-11,FUK,106
2019-08-11,CTS,39
2019-08-12,NRT,334
2019-08-12,HND,341
2019-08-12,KIX,149
2019-08-12,FUK,95
2019-08-12,CTS,31
2019-08-13,NRT,381
2019-08-13,HND,348
2019-08-13,KIX,162
2019-08-13,FUK,100
2019-08-13,CTS,33
2019-08-14,NRT,332
2019-08-14,HND,357
2019-08-14,KIX,148
2019-08-14,FUK,96
2019-08-14,CTS,34
2019-08-15,NRT,351
2019-08-15,HND,321
2019-08-15,KIX,148
2019-08-15,FUK,106
2019-08-15,CTS,32
2019-08-16,NRT,368
2019-08-16,HND,312
2019-08-16,KIX,158
2019-08-16,FUK,102
2019-08-16,CTS,31
2019-08-17,NRT,390
2019-08-17,HND,352
2019-08-17,KIX,164
2019-08-17,FUK,102
2019-08-17,CTS,38
2019-08-18,NRT,437
2019-08-18,HND,328
2019-08-18,KIX,166
2019-08-18,FUK,117
2019-08-18,CTS,34
2019-08-19,NRT,363
2019-08-19,HND,324
2019-08-19,KIX,166
2019-08-19,FUK,99
2019-08-19,CTS,34
2019-08-20,NRT,344
2019-08-20,HND,345
2019-08-20,KIX,161
2019-08-20,FUK,94
2019-08-20,CTS,35
2019-08-21,NRT,378
2019-08-21,HND,329
2019-08-21,KIX,160
2019-08-21,FUK,102
2019-08-21,CTS,31
2019-08-22,NRT,335
2019-08-22,HND,358
2019-08-22,KIX,144
2019-08-22,FUK,89
2019-08-22,CTS,31
2019-08-23,NRT,350
2019-08-23,HND,339
2019-08-23,KIX,154
2019-08-23,FUK,92
2019-08-23,CTS,34
2019-08-24,NRT,424
2019-08-24,HND,386
2019-08-24,KIX,166
2019-08-24,FUK,106
2019-08-24,CTS,35
2019-08-25,NRT,421
2019-08-25,HND,371
2019-08-25,KIX,188
2019-08-25,FUK,103
2019-08-25,CTS,36
2019-08-26,NRT,337
2019-08-26,HND,307
2019-08-26,KIX,175
2019-08-26,FUK,96
2019-08-26,CTS,32
2019-08-27,NRT,373
2019-08-27,HND,344
2019-08-27,KIX,171
2019-08-27,FUK,93
2019-08-27,CTS,33
2019-08-28,NRT,367
2019-08-28,HND,312
2019-08-28,KIX,174
2019-08-28,FUK,92
2019-08-28,CTS,32
2019-08-29,NRT,333
2019-08-29,HND,323
2019-08-29,KIX,161
2019-08-29,FUK,90
2019-08-29,CTS,33
2019-08-30,NRT,364
2019-08-30,HND,340
2019-08-30,KIX,163
2019-08-30,FUK,100
2019-08-30,CTS,36
2019-08-31,NRT,367
2019-08-31,HND,346
2019-08-31,KIX,177
2019-08-31,FUK,117
2019-08-31,CTS,39
2019-09-01,NRT,365
2019-09-01,HND,290
2019-09-01,KIX,159
2019-09-01,FUK,95
2019-09-01,CTS,34
2019-09-02,NRT,308
2019-09-02,HND,296
2019-09-02,KIX,145
2019-09-02,FUK,91
2019-09-02,CTS,32
2019-09-03,NRT,314
2019-09-03,HND,260
2019-09-03,KIX,145
2019-09-03,FUK,84
2019-09-03,CTS,30
2019-09-04,NRT,338
2019-09-04,HND,294
2019-09-04,KIX,126
2019-09-04,FUK,92
2019-09-04,CTS,28
2019-09-05,NRT,334
2019-09-05,HND,268
2019-09-05,KIX,152
2019-09-05,FUK,87
2019-09-05,CTS,30
2019-09-06,NRT,338
2019-09-06,HND,276
2019-09-06,KIX,149
2019-09-06,FUK,83
2019-09-06,CTS,29
2019-09-07,NRT,348
2019-09-07,HND,304
2019-09-07,KIX,157
2019-09-07,FUK,90
2019-09-07,CTS,34
2019-09-08,NRT,322
2019-09-08,HND,308
2019-09-08,KIX,155
2019-09-08,FUK,90
2019-09-08,CTS,34
2019-09-09,NRT,318
2019-09-09,HND,283
2019-09-09,KIX,149
2019-09-09,FUK,78
2019-09-09,CTS,31
2019-09-10,NRT,302
2019-09-10,HND,273
2019-09-10,KIX,150
2019-09-10,FUK,84
2019-09-10,CTS,27
2019-09-11,NRT,291
2019-09-11,HND,276
2019-09-11,KIX,136
2019-09-11,FUK,89
2019-09-11,CTS,31
2019-09-12,NRT,330
2019-09-12,HND,286
2019-09-12,KIX,136
2019-09-12,FUK,87
2019-09-12,CTS,27
2019-09-13,NRT,305
2019-09-13,HND,309
2019-09-13,KIX,151
2019-09-13,FUK,91
2019-09-13,CTS,29
2019-09-14,NRT,367
2019-09-14,HND,334
2019-09-14,KIX,163
2019-09-14,FUK,90
2019-09-14,CTS,32
2019-09-15,NRT,370
2019-09-15,HND,302
2019-09-15,KIX,169
2019-09-15,FUK,96
2019-09-15,CTS,35
2019-09-16,NRT,322
2019-09-16,HND,300
2019-09-16,KIX,129
2019-09-16,FUK,88
2019-09-16,CTS,27
2019-09-17,NRT,293
2019-09-17,HND,277
2019-09-17,KIX,134
2019-09-17,FUK,90
2019-09-17,CTS,31
2019-09-18,NRT,337
2019-09-18,HND,272
2019-09-18,KIX,150
2019-09-18,FUK,85
2019-09-18,CTS,32
2019-09-19,NRT,319
2019-09-19,HND,308
2019-09-19,KIX,150
2019-09-19,FUK,77
2019-09-19,CTS,32
2019-09-20,NRT,317
2019-09-20,HND,294
2019-09-20,KIX,142
2019-09-20,FUK,90
2019-09-20,CTS,32
2019-09-21,NRT,339
2019-09-21,HND,293
2019-09-21,KIX,160
2019-09-21,FUK,90
2019-09-21,CTS,32
2019-09-22,NRT,332
2019-09-22,HND,305
2019-09-22,KIX,162
2019-09-22,FUK,86
2019-09-22,CTS,31
2019-09-23,NRT,316
2019-09-23,HND,262
2019-09-23,KIX,151
2019-09-23,FUK,82
2019-09-23,CTS,29
2019-09-24,NRT,288
2019-09-24,HND,285
2019-09-24,KIX,127
2019-09-24,FUK,84
2019-09-24,CTS,29
2019-09-25,NRT,292
2019-09-25,HND,265
2019-09-25,KIX,148
2019-09-25,FUK,86
2019-09-25,CTS,32
2019-09-26,NRT,337
2019-09-26,HND,308
2019-09-26,KIX,130
2019-09-26,FUK,78
2019-09-26,CTS,27
2019-09-27,NRT,325
2019-09-27,HND,292
2019-09-27,KIX,136
2019-09-27,FUK,77
2019-09-27,CTS,29
2019-09-28,NRT,325
2019-09-28,HND,342
2019-09-28,KIX,144
2019-09-28,FUK,95
2019-09-28,CTS,36
2019-09-29,NRT,343
2019-09-29,HND,326
2019-09-29,KIX,145
2019-09-29,FUK,85
2019-09-29,CTS,33
2019-09-30,NRT,310
2019-09-30,HND,270
2019-09-30,KIX,138
2019-09-30,FUK,87
2019-09-30,CTS,30
2019-10-01,NRT,336
2019-10-01,HND,298
2019-10-01,KIX,134
2019-10-01,FUK,77
2019-10-01,CTS,32
2019-10-02,NRT,326
2019-10-02,HND,292
2019-10-02,KIX,149
2019-10-02,FUK,81
2019-10-02,CTS,28
2019-10-03,NRT,311
2019-10-03,HND,287
2019-10-03,KIX,139
2019-10-03,FUK,83
2019-10-03,CTS,32
2019-10-04,NRT,304
2019-10-04,HND,290
2019-10-04,KIX,135
2019-10-04,FUK,85
2019-10-04,CTS,32
2019-10-05,NRT,357
2019-10-05,HND,315
2019-10-05,KIX,140
2019-10-05,FUK,86
2019-10-05,CTS,33
2019-10-06,NRT,342
2019-10-06,HND,309
2019-10-06,KIX,160
2019-10-06,FUK,87
2019-10-06,CTS,31
2019-10-07,NRT,333
2019-10-07,HND,306
2019-10-07,KIX,139
2019-10-07,FUK,82
2019-10-07,CTS,28
2019-10-08,NRT,323
2019-10-08,HND,285
2019-10-08,KIX,127
2019-10-08,FUK,78
2019-10-08,CTS,30
2019-10-09,NRT,345
2019-10-09,HND,278
2019-10-09,KIX,137
2019-10-09,FUK,85
2019-10-09,CTS,32
2019-10-10,NRT,308
2019-10-10,HND,311
2019-10-10,KIX,131
2019-10-10,FUK,81
2019-10-10,CTS,30
2019-10-11,NRT,326
2019-10-11,HND,272
2019-10-11,KIX,138
2019-10-11,FUK,93
2019-10-11,CTS,29
2019-10-12,NRT,355
2019-10-12,HND,300
2019-10-12,KIX,165
2019-10-12,FUK,86
2019-10-12,CTS,32
2019-10-13,NRT,327
2019-10-13,HND,330
2019-10-13,KIX,144
2019-10-13,FUK,101
2019-10-13,CTS,32
2019-10-14,NRT,322
2019-10-14,HND,262
2019-10-14,KIX,129
2019-10-14,FUK,85
2019-10-14,CTS,30
2019-10-15,NRT,301
2019-10-15,HND,299
2019-10-15,KIX,147
2019-10-15,FUK,89
2019-10-15,CTS,28
2019-10-16,NRT,299
2019-10-16,HND,288
2019-10-16,KIX,138
2019-10-16,FUK,79
2019-10-16,CTS,32
2019-10-17,NRT,295
2019-10-17,HND,280
2019-10-17,KIX,135
2019-10-17,FUK,88
2019-10-17,CTS,28
2019-10-18,NRT,318
2019-10-18,HND,284
2019-10-18,KIX,152
2019-10-18,FUK,91
2019-10-18,CTS,27
2019-10-19,NRT,333
2019-10-19,HND,291
2019-10-19,KIX,144
2019-10-19,FUK,89
2019-10-19,CTS,33
2019-10-20,NRT,336
2019-10-20,HND,288
2019-10-20,KIX,153
2019-10-20,FUK,100
2019-10-20,CTS,35
2019-10-21,NRT,315
2019-10-21,HND,308
2019-10-21,KIX,145
2019-10-21,FUK,82
2019-10-21,CTS,30
2019-10-22,NRT,320
2019-10-22,HND,307
2019-10-22,KIX,142
2019-10-22,FUK,79
2019-10-22,CTS,30
2019-10-23,NRT,305
2019-10-23,HND,257
2019-10-23,KIX,140
2019-10-23,FUK,79
2019-10-23,CTS,30
2019-10-24,NRT,335
2019-10-24,HND,313
2019-10-24,KIX,143
2019-10-24,FUK,88
2019-10-24,CTS,29
2019-10-25,NRT,346
2019-10-25,HND,283
2019-10-25,KIX,131
2019-10-25,FUK,89
2019-10-25,CTS,31
2019-10-26,NRT,372
2019-10-26,HND,310
2019-10-26,KIX,164
2019-10-26,FUK,97
2019-10-26,CTS,31
2019-10-27,NRT,319
2019-10-27,HND,316
2019-10-27,KIX,160
2019-10-27,FUK,85
2019-10-27,CTS,33
2019-10-28,NRT,304
2019-10-28,HND,298
2019-10-28,KIX,128
2019-10-28,FUK,86
2019-10-28,CTS,30
2019-10-29,NRT,301
2019-10-29,HND,274
2019-10-29,KIX,144
2019-10-29,FUK,85
2019-10-29,CTS,32
2019-10-30,NRT,349
2019-10-30,HND,274
2019-10-30,KIX,147
2019-10-30,FUK,87
2019-10-30,CTS,30
2019-10-31,NRT,329
2019-10-31,HND,297
2019-10-31,KIX,137
2019-10-31,FUK,78
2019-10-31,CTS,28
2019-11-01,NRT,308
2019-11-01,HND,265
2019-11-01,KIX,128
2019-11-01,FUK,83
2019-11-01,CTS,29
2019-11-02,NRT,349
2019-11-02,HND,331
2019-11-02,KIX,140
2019-11-02,FUK,97
2019-11-02,CTS,30
2019-11-03,NRT,361
2019-11-03,HND,287
2019-11-03,KIX,167
2019-11-03,FUK,98
2019-11-03,CTS,32
2019-11-04,NRT,313
2019-11-04,HND,313
2019-11-04,KIX,137
2019-11-04,FUK,79
2019-11-04,CTS,30
2019-11-05,NRT,343
2019-11-05,HND,303
2019-11-05,KIX,136
2019-11-05,FUK,82
2019-11-05,CTS,28
2019-11-06,NRT,321
2019-11-06,HND,303
2019-11-06,KIX,142
2019-11-06,FUK,77
2019-11-06,CTS,31
2019-11-07,NRT,292
2019-11-07,HND,282
2019-11-07,KIX,148
2019-11-07,FUK,78
2019-11-07,CTS,29
2019-11-08,NRT,312
2019-11-08,HND,272
2019-11-08,KIX,144
2019-11-08,FUK,80
2019-11-08,CTS,28
2019-11-09,NRT,361
2019-11-09,HND,306
2019-11-09,KIX,151
2019-11-09,FUK,95
2019-11-09,CTS,34
2019-11-10,NRT,335
2019-11-10,HND,338
2019-11-10,KIX,149
2019-11-10,FUK,94
2019-11-10,CTS,32
2019-11-11,NRT,326
2019-11-11,HND,258
2019-11-11,KIX,152
2019-11-11,FUK,92
2019-11-11,CTS,29
2019-11-12,NRT,328
2019-11-12,HND,270
2019-11-12,KIX,134
2019-11-12,FUK,92
2019-11-12,CTS,30
2019-11-13,NRT,316
2019-11-13,HND,263
2019-11-13,KIX,127
2019-11-13,FUK,84
2019-11-13,CTS,30
2019-11-14,NRT,300
2019-11-14,HND,257
2019-11-14,KIX,141
2019-11-14,FUK,87
2019-11-14,CTS,28
2019-11-15,NRT,298
2019-11-15,HND,310
2019-11-15,KIX,141
2019-11-15,FUK,83
2019-11-15,CTS,27
2019-11-16,NRT,379
2019-11-16,HND,316
2019-11-16,KIX,147
2019-11-16,FUK,93
2019-11-16,CTS,30
2019-11-17,NRT,329
2019-11-17,HND,285
2019-11-17,KIX,163
2019-11-17,FUK,100
2019-11-17,CTS,36
2019-11-18,NRT,313
2019-11-18,HND,308
2019-11-18,KIX,143
2019-11-18,FUK,86
2019-11-18,CTS,30
2019-11-19,NRT,330
2019-11-19,HND,282
2019-11-19,KIX,145
2019-11-19,FUK,88
2019-11-19,CTS,27
2019-11-20,NRT,348
2019-11-20,HND,309
2019-11-20,KIX,140
2019-11-20,FUK,85
2019-11-20,CTS,31
2019-11-21,NRT,315
2019-11-21,HND,284
2019-11-21,KIX,137
2019-11-21,FUK,84
2019-11-21,CTS,29
2019-11-22,NRT,294
2019-11-22,HND,266
2019-11-22,KIX,144
2019-11-22,FUK,82
2019-11-22,CTS,32
2019-11-23,NRT,356
2019-11-23,HND,343
2019-11-23,KIX,161
2019-11-23,FUK,101
2019-11-23,CTS,29
2019-11-24,NRT,318
2019-11-24,HND,321
2019-11-24,KIX,140
2019-11-24,FUK,94
2019-11-24,CTS,31
2019-11-25,NRT,349
2019-11-25,HND,294
2019-11-25,KIX,150
2019-11-25,FUK,83
2019-11-25,CTS,27
2019-11-26,NRT,303
2019-11-26,HND,291
2019-11-26,KIX,150
2019-11-26,FUK,83
2019-11-26,CTS,32
2019-11-27,NRT,303
2019-11-27,HND,290
2019-11-27,KIX,137
2019-11-27,FUK,78
2019-11-27,CTS,29
2019-11-28,NRT,318
2019-11-28,HND,309
2019-11-28,KIX,148
2019-11-28,FUK,92
2019-11-28,CTS,28
2019-11-29,NRT,344
2019-11-29,HND,305
2019-11-29,KIX,134
2019-11-29,FUK,85
2019-11-29,CTS,27
2019-11-30,NRT,335
2019-11-30,HND,302
2019-11-30,KIX,148
2019-11-30,FUK,102
2019-11-30,CTS,33
2019-12-01,NRT,440
2019-12-01,HND,359
2019-12-01,KIX,188
2019-12-01,FUK,99
2019-12-01,CTS,34
2019-12-02,NRT,380
2019-12-02,HND,313
2019-12-02,KIX,175
2019-12-02,FUK,95
2019-12-02,CTS,33
2019-12-03,NRT,363
2019-12-03,HND,304
2019-12-03,KIX,169
2019-12-03,FUK,93
2019-12-03,CTS,34
2019-12-04,NRT,400
2019-12-04,HND,344
2019-12-04,KIX,169
2019-12-04,FUK,99
2019-12-04,CTS,31
2019-12-05,NRT,335
2019-12-05,HND,312
2019-12-05,KIX,170
2019-12-05,FUK,90
2019-12-05,CTS,33
2019-12-06,NRT,382
2019-12-06,HND,315
2019-12-06,KIX,150
2019-12-06,FUK,96
2019-12-06,CTS,36
2019-12-07,NRT,435
2019-12-07,HND,382
2019-12-07,KIX,188
2019-12-07,FUK,116
2019-12-07,CTS,35
2019-12-08,NRT,380
2019-12-08,HND,347
2019-12-08,KIX,175
2019-12-08,FUK,111
2019-12-08,CTS,36
2019-12-09,NRT,388
2019-12-09,HND,334
2019-12-09,KIX,171
2019-12-09,FUK,88
2019-12-09,CTS,34
2019-12-10,NRT,345
2019-12-10,HND,345
2019-12-10,KIX,175
2019-12-10,FUK,94
2019-12-10,CTS,34
2019-12-11,NRT,376
2019-12-11,HND,306
2019-12-11,KIX,150
2019-12-11,FUK,103
2019-12-11,CTS,31
2019-12-12,NRT,332
2019-12-12,HND,356
2019-12-12,KIX,167
2019-12-12,FUK,103
2019-12-12,CTS,32
2019-12-13,NRT,371
2019-12-13,HND,314
2019-12-13,KIX,164
2019-12-13,FUK,106
2019-12-13,CTS,36
2019-12-14,NRT,388
2019-12-14,HND,345
2019-12-14,KIX,163
2019-12-14,FUK,104
2019-12-14,CTS,34
2019-12-15,NRT,397
2019-12-15,HND,361
2019-12-15,KIX,187
2019-12-15,FUK,118
2019-12-15,CTS,40
2019-12-16,NRT,401
2019-12-16,HND,308
2019-12-16,KIX,152
2019-12-16,FUK,92
2019-12-16,CTS,34
2019-12-17,NRT,369
2019-12-17,HND,336
2019-12-17,KIX,164
2019-12-17,FUK,98
2019-12-17,CTS,34
2019-12-18,NRT,353
2019-12-18,HND,334
2019-12-18,KIX,158
2019-12-18,FUK,102
2019-12-18,CTS,37
2019-12-19,NRT,335
2019-12-19,HND,318
2019-12-19,KIX,154
2019-12-19,FUK,95
2019-12-19,CTS,31
2019-12-20,NRT,394
2019-12-20,HND,339
2019-12-20,KIX,173
2019-12-20,FUK,91
2019-12-20,CTS,32
2019-12-21,NRT,391
2019-12-21,HND,375
2019-12-21,KIX,185
2019-12-21,FUK,114
2019-12-21,CTS,37
2019-12-22,NRT,443
2019-12-22,HND,351
2019-12-22,KIX,191
2019-12-22,FUK,115
2019-12-22,CTS,37
2019-12-23,NRT,372
2019-12-23,HND,301
2019-12-23,KIX,145
2019-12-23,FUK,97
2019-12-23,CTS,32
2019-12-24,NRT,333
2019-12-24,HND,346
2019-12-24,KIX,165
2019-12-24,FUK,102
2019-12-24,CTS,34
2019-12-25,NRT,339
2019-12-25,HND,344
2019-12-25,KIX,151
2019-12-25,FUK,93
2019-12-25,CTS,36
2019-12-26,NRT,343
2019-12-26,HND,297
2019-12-26,KIX,164
2019-12-26,FUK,102
2019-12-26,CTS,34
2019-12-27,NRT,349
2019-12-27,HND,320
2019-12-27,KIX,173
2019-12-27,FUK,94
2019-12-27,CTS,33
2019-12-28,NRT,380
2019-12-28,HND,336
2019-12-28,KIX,189
2019-12-28,FUK,98
2019-12-28,CTS,35
2019-12-29,NRT,417
2019-12-29,HND,348
2019-12-29,KIX,172
2019-12-29,FUK,106
2019-12-29,CTS,34
2019-12-30,NRT,340
2019-12-30,HND,317
2019-12-30,KIX,167
2019-12-30,FUK,88
2019-12-30,CTS,33
2019-12-31,NRT,340
2019-12-31,HND,323
2019-12-31,KIX,168
2019-12-31,FUK,106
2019-12-31,CTS,36
2020-01-01,NRT,319
2020-01-01,HND,284
2020-01-01,KIX,151
2020-01-01,FUK,85
2020-01-01,CTS,28
2020-01-02,NRT,335
2020-01-02,HND,311
2020-01-02,KIX,130
2020-01-02,FUK,89
2020-01-02,CTS,29
2020-01-03,NRT,310
2020-01-03,HND,294
2020-01-03,KIX,146
2020-01-03,FUK,85
2020-01-03,CTS,27
2020-01-04,NRT,372
2020-01-04,HND,293
2020-01-04,KIX,149
2020-01-04,FUK,84
2020-01-04,CTS,32
2020-01-05,NRT,342
2020-01-05,HND,312
2020-01-05,KIX,140
2020-01-05,FUK,90
2020-01-05,CTS,31
2020-01-06,NRT,319
2020-01-06,HND,307
2020-01-06,KIX,136
2020-01-06,FUK,83
2020-01-06,CTS,32
2020-01-07,NRT,350
2020-01-07,HND,274
2020-01-07,KIX,147
2020-01-07,FUK,87
2020-01-07,CTS,31
2020-01-08,NRT,297
2020-01-08,HND,267
2020-01-08,KIX,130
2020-01-08,FUK,84
2020-01-08,CTS,29
2020-01-09,NRT,341
2020-01-09,HND,280
2020-01-09,KIX,135
2020-01-09,FUK,76
2020-01-09,CTS,32
2020-01-10,NRT,298
2020-01-10,HND,298
2020-01-10,KIX,145
2020-01-10,FUK,88
2020-01-10,CTS,30
2020-01-11,NRT,376
2020-01-11,HND,313
2020-01-11,KIX,148
2020-01-11,FUK,92
2020-01-11,CTS,30
2020-01-12,NRT,384
2020-01-12,HND,288
2020-01-12,KIX,152
2020-01-12,FUK,94
2020-01-12,CTS,32
2020-01-13,NRT,288
2020-01-13,HND,301
2020-01-13,KIX,136
2020-01-13,FUK,77
2020-01-13,CTS,29
2020-01-14,NRT,289
2020-01-14,HND,259
2020-01-14,KIX,135
2020-01-14,FUK,91
2020-01-14,CTS,31
2020-01-15,NRT,315
2020-01-15,HND,312
2020-01-15,KIX,132
2020-01-15,FUK,87
2020-01-15,CTS,27
2020-01-16,NRT,299
2020-01-16,HND,304
2020-01-16,KIX,127
2020-01-16,FUK,92
2020-01-16,CTS,28
2020-01-17,NRT,298
2020-01-17,HND,301
2020-01-17,KIX,130
2020-01-17,FUK,90
2020-01-17,CTS,30
2020-01-18,NRT,368
2020-01-18,HND,295
2020-01-18,KIX,158
2020-01-18,FUK,93
2020-01-18,CTS,35
2020-01-19,NRT,333
2020-01-19,HND,334
2020-01-19,KIX,142
2020-01-19,FUK,99
2020-01-19,CTS,32
2020-01-20,NRT,324
2020-01-20,HND,271
2020-01-20,KIX,138
2020-01-20,FUK,76
2020-01-20,CTS,30
2020-01-21,NRT,344
2020-01-21,HND,273
2020-01-21,KIX,144
2020-01-21,FUK,88
2020-01-21,CTS,27
2020-01-22,NRT,315
2020-01-22,HND,279
2020-01-22,KIX,147
2020-01-22,FUK,90
2020-01-22,CTS,31
2020-01-23,NRT,311
2020-01-23,HND,280
2020-01-23,KIX,137
2020-01-23,FUK,80
2020-01-23,CTS,32
2020-01-24,NRT,307
2020-01-24,HND,295
2020-01-24,KIX,144
2020-01-24,FUK,76
2020-01-24,CTS,27
2020-01-25,NRT,383
2020-01-25,HND,287
2020-01-25,KIX,144
2020-01-25,FUK,94
2020-01-25,CTS,31
2020-01-26,NRT,342
2020-01-26,HND,283
2020-01-26,KIX,148
2020-01-26,FUK,88
2020-01-26,CTS,33
2020-01-27,NRT,314
2020-01-27,HND,288
2020-01-27,KIX,150
2020-01-27,FUK,91
2020-01-27,CTS,30
2020-01-28,NRT,351
2020-01-28,HND,281
2020-01-28,KIX,127
2020-01-28,FUK,77
2020-01-28,CTS,32
2020-01-29,NRT,326
2020-01-29,HND,281
2020-01-29,KIX,134
2020-01-29,FUK,77
2020-01-29,CTS,32
2020-01-30,NRT,345
2020-01-30,HND,280
2020-01-30,KIX,148
2020-01-30,FUK,88
2020-01-30,CTS,28
2020-01-31,NRT,338
2020-01-31,HND,262
2020-01-31,KIX,130
2020-01-31,FUK,84
2020-01-31,CTS,30
2020-02-01,NRT,368
2020-02-01,HND,337
2020-02-01,KIX,160
2020-02-01,FUK,96
2020-02-01,CTS,30
2020-02-02,NRT,359
2020-02-02,HND,340
2020-02-02,KIX,156
2020-02-02,FUK,97
2020-02-02,CTS,35
2020-02-03,NRT,290
2020-02-03,HND,275
2020-02-03,KIX,129
2020-02-03,FUK,87
2020-02-03,CTS,29
2020-02-04,NRT,321
2020-02-04,HND,280
2020-02-04,KIX,143
2020-02-04,FUK,76
2020-02-04,CTS,30
2020-02-05,NRT,288
2020-02-05,HND,296
2020-02-05,KIX,147
2020-02-05,FUK,89
2020-02-05,CTS,27
2020-02-06,NRT,292
2020-02-06,HND,290
2020-02-06,KIX,139
2020-02-06,FUK,88
2020-02-06,CTS,29
2020-02-07,NRT,289
2020-02-07,HND,258
2020-02-07,KIX,128
2020-02-07,FUK,88
2020-02-07,CTS,30
2020-02-08,NRT,362
2020-02-08,HND,344
2020-02-08,KIX,148
2020-02-08,FUK,93
2020-02-08,CTS,32
2020-02-09,NRT,348
2020-02-09,HND,318
2020-02-09,KIX,159
2020-02-09,FUK,96
2020-02-09,CTS,32
2020-02-10,NRT,291
2020-02-10,HND,289
2020-02-10,KIX,139
2020-02-10,FUK,82
2020-02-10,CTS,32
2020-02-11,NRT,336
2020-02-11,HND,271
2020-02-11,KIX,142
2020-02-11,FUK,92
2020-02-11,CTS,32
2020-02-12,NRT,293
2020-02-12,HND,270
2020-02-12,KIX,143
2020-02-12,FUK,88
2020-02-12,CTS,27
2020-02-13,NRT,294
2020-02-13,HND,261
2020-02-13,KIX,150
2020-02-13,FUK,83
2020-02-13,CTS,30
2020-02-14,NRT,295
2020-02-14,HND,257
2020-02-14,KIX,149
2020-02-14,FUK,89
2020-02-14,CTS,32
2020-02-15,NRT,335
2020-02-15,HND,332
2020-02-15,KIX,142
2020-02-15,FUK,91
2020-02-15,CTS,30
2020-02-16,NRT,318
2020-02-16,HND,297
2020-02-16,KIX,147
2020-02-16,FUK,89
2020-02-16,CTS,35
2020-02-17,NRT,309
2020-02-17,HND,293
2020-02-17,KIX,148
2020-02-17,FUK,93
2020-02-17,CTS,32
2020-02-18,NRT,324
2020-02-18,HND,301
2020-02-18,KIX,136
2020-02-18,FUK,89
2020-02-18,CTS,28
2020-02-19,NRT,304
2020-02-19,HND,299
2020-02-19,KIX,130
2020-02-19,FUK,86
2020-02-19,CTS,31
2020-02-20,NRT,330
2020-02-20,HND,261
2020-02-20,KIX,130
2020-02-20,FUK,77
2020-02-20,CTS,31
2020-02-21,NRT,309
2020-02-21,HND,257
2020-02-21,KIX,152
2020-02-21,FUK,80
2020-02-21,CTS,29
2020-02-22,NRT,364
2020-02-22,HND,332
2020-02-22,KIX,146
2020-02-22,FUK,86
2020-02-22,CTS,35
2020-02-23,NRT,378
2020-02-23,HND,319
2020-02-23,KIX,158
2020-02-23,FUK,86
2020-02-23,CTS,34
2020-02-24,NRT,332
2020-02-24,HND,264
2020-02-24,KIX,148
2020-02-24,FUK,87
2020-02-24,CTS,27
2020-02-25,NRT,320
2020-02-25,HND,296
2020-02-25,KIX,148
2020-02-25,FUK,89
2020-02-25,CTS,29
2020-02-26,NRT,321
2020-02-26,HND,277
2020-02-26,KIX,146
2020-02-26,FUK,88
2020-02-26,CTS,30
2020-02-27,NRT,330
2020-02-27,HND,270
2020-02-27,KIX,134
2020-02-27,FUK,81
2020-02-27,CTS,27
2020-02-28,NRT,309
2020-02-28,HND,269
2020-02-28,KIX,152
2020-02-28,FUK,80
2020-02-28,CTS,32
2020-02-29,NRT,364
2020-02-29,HND,318
2020-02-29,KIX,146
2020-02-29,FUK,85
2020-02-29,CTS,36
2020-03-01,NRT,16
2020-03-01,HND,15
2020-03-01,KIX,8
2020-03-01,FUK,4
2020-03-01,CTS,1
2020-03-02,NRT,16
2020-03-02,HND,14
2020-03-02,KIX,7
2020-03-02,FUK,4
2020-03-02,CTS,1
2020-03-03,NRT,14
2020-03-03,HND,13
2020-03-03,KIX,6
2020-03-03,FUK,4
2020-03-03,CTS,1
2020-03-04,NRT,17
2020-03-04,HND,13
2020-03-04,KIX,6
2020-03-04,FUK,4
2020-03-04,CTS,1
2020-03-05,NRT,14
2020-03-05,HND,13
2020-03-05,KIX,6
2020-03-05,FUK,3
2020-03-05,CTS,1
2020-03-06,NRT,16
2020-03-06,HND,13
2020-03-06,KIX,6
2020-03-06,FUK,4
2020-03-06,CTS,1
2020-03-07,NRT,16
2020-03-07,HND,15
2020-03-07,KIX,8
2020-03-07,FUK,5
2020-03-07,CTS,1
2020-03-08,NRT,19
2020-03-08,HND,16
2020-03-08,KIX,7
2020-03-08,FUK,5
2020-03-08,CTS,1
2020-03-09,NRT,15
2020-03-09,HND,13
2020-03-09,KIX,7
2020-03-09,FUK,4
2020-03-09,CTS,1
2020-03-10,NRT,16
2020-03-10,HND,13
2020-03-10,KIX,6
2020-03-10,FUK,4
2020-03-10,CTS,1
2020-03-11,NRT,15
2020-03-11,HND,15
2020-03-11,KIX,7
2020-03-11,FUK,3
2020-03-11,CTS,1
2020-03-12,NRT,16
2020-03-12,HND,15
2020-03-12,KIX,7
